

 --------- beginning of events

01-01 05:30:05.479   410   410 I snet_event_log: [121035042,-1,]
11-07 17:03:31.236   715   715 I auditd  : type=1400 audit(0.0:782): avc: denied { open } for comm="pidof" path="/proc/411/cmdline" dev="proc" ino=27288 scontext=u:r:kernel:s0 tcontext=u:r:hwservicemanager:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:783): avc: denied { search } for comm="pidof" name="528" dev="proc" ino=28073 scontext=u:r:kernel:s0 tcontext=u:r:mtk_wmt_launcher:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:784): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27471 scontext=u:r:kernel:s0 tcontext=u:r:mtk_wmt_launcher:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:785): avc: denied { open } for comm="pidof" path="/proc/528/cmdline" dev="proc" ino=27471 scontext=u:r:kernel:s0 tcontext=u:r:mtk_wmt_launcher:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:786): avc: denied { search } for comm="pidof" name="529" dev="proc" ino=25899 scontext=u:r:kernel:s0 tcontext=u:r:system_suspend:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:787): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=30866 scontext=u:r:kernel:s0 tcontext=u:r:system_suspend:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:788): avc: denied { open } for comm="pidof" path="/proc/529/cmdline" dev="proc" ino=30866 scontext=u:r:kernel:s0 tcontext=u:r:system_suspend:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:789): avc: denied { search } for comm="pidof" name="530" dev="proc" ino=29968 scontext=u:r:kernel:s0 tcontext=u:r:carpowerpolicyd:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:790): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27491 scontext=u:r:kernel:s0 tcontext=u:r:carpowerpolicyd:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:791): avc: denied { open } for comm="pidof" path="/proc/530/cmdline" dev="proc" ino=27491 scontext=u:r:kernel:s0 tcontext=u:r:carpowerpolicyd:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:792): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27492 scontext=u:r:kernel:s0 tcontext=u:r:keystore:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:793): avc: denied { open } for comm="pidof" path="/proc/532/cmdline" dev="proc" ino=27492 scontext=u:r:kernel:s0 tcontext=u:r:keystore:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:794): avc: denied { search } for comm="pidof" name="533" dev="proc" ino=25914 scontext=u:r:kernel:s0 tcontext=u:r:hal_bootctl_default:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:795): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27493 scontext=u:r:kernel:s0 tcontext=u:r:hal_bootctl_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:796): avc: denied { open } for comm="pidof" path="/proc/533/cmdline" dev="proc" ino=27493 scontext=u:r:kernel:s0 tcontext=u:r:hal_bootctl_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:797): avc: denied { search } for comm="pidof" name="534" dev="proc" ino=27489 scontext=u:r:kernel:s0 tcontext=u:r:hal_keymint_default:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:798): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27494 scontext=u:r:kernel:s0 tcontext=u:r:hal_keymint_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:799): avc: denied { open } for comm="pidof" path="/proc/534/cmdline" dev="proc" ino=27494 scontext=u:r:kernel:s0 tcontext=u:r:hal_keymint_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:800): avc: denied { search } for comm="pidof" name="535" dev="proc" ino=28091 scontext=u:r:kernel:s0 tcontext=u:r:ucl_proxy_someip:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:801): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27495 scontext=u:r:kernel:s0 tcontext=u:r:ucl_proxy_someip:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:802): avc: denied { open } for comm="pidof" path="/proc/535/cmdline" dev="proc" ino=27495 scontext=u:r:kernel:s0 tcontext=u:r:ucl_proxy_someip:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:803): avc: denied { search } for comm="pidof" name="538" dev="proc" ino=27490 scontext=u:r:kernel:s0 tcontext=u:r:vendor_visteon_hardware_vehicle_V1_service:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:804): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27496 scontext=u:r:kernel:s0 tcontext=u:r:vendor_visteon_hardware_vehicle_V1_service:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:805): avc: denied { open } for comm="pidof" path="/proc/538/cmdline" dev="proc" ino=27496 scontext=u:r:kernel:s0 tcontext=u:r:vendor_visteon_hardware_vehicle_V1_service:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:806): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=28126 scontext=u:r:kernel:s0 tcontext=u:r:vsomeipd:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:807): avc: denied { open } for comm="pidof" path="/proc/539/cmdline" dev="proc" ino=28126 scontext=u:r:kernel:s0 tcontext=u:r:vsomeipd:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:808): avc: denied { search } for comm="pidof" name="611" dev="proc" ino=33793 scontext=u:r:kernel:s0 tcontext=u:r:tombstoned:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:809): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=30346 scontext=u:r:kernel:s0 tcontext=u:r:tombstoned:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:810): avc: denied { open } for comm="pidof" path="/proc/611/cmdline" dev="proc" ino=30346 scontext=u:r:kernel:s0 tcontext=u:r:tombstoned:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:811): avc: denied { search } for comm="pidof" name="653" dev="proc" ino=31299 scontext=u:r:kernel:s0 tcontext=u:r:adrd:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:812): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=32125 scontext=u:r:kernel:s0 tcontext=u:r:adrd:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:813): avc: denied { open } for comm="pidof" path="/proc/653/cmdline" dev="proc" ino=32125 scontext=u:r:kernel:s0 tcontext=u:r:adrd:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:814): avc: denied { search } for comm="pidof" name="662" dev="proc" ino=33138 scontext=u:r:kernel:s0 tcontext=u:r:zygote:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:815): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=34903 scontext=u:r:kernel:s0 tcontext=u:r:hal_allocator_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:816): avc: denied { open } for comm="pidof" path="/proc/672/cmdline" dev="proc" ino=34903 scontext=u:r:kernel:s0 tcontext=u:r:hal_allocator_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:817): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=34904 scontext=u:r:kernel:s0 tcontext=u:r:Someip_cli_listener:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:818): avc: denied { open } for comm="pidof" path="/proc/673/cmdline" dev="proc" ino=34904 scontext=u:r:kernel:s0 tcontext=u:r:Someip_cli_listener:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:819): avc: denied { search } for comm="pidof" name="702" dev="proc" ino=32305 scontext=u:r:kernel:s0 tcontext=u:r:hal_graphics_composer_default:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:820): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=32310 scontext=u:r:kernel:s0 tcontext=u:r:hal_graphics_composer_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:821): avc: denied { open } for comm="pidof" path="/proc/702/cmdline" dev="proc" ino=32310 scontext=u:r:kernel:s0 tcontext=u:r:hal_graphics_composer_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:822): avc: denied { search } for comm="pidof" name="703" dev="proc" ino=32306 scontext=u:r:kernel:s0 tcontext=u:r:hal_health_default:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:823): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=32311 scontext=u:r:kernel:s0 tcontext=u:r:hal_health_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:824): avc: denied { open } for comm="pidof" path="/proc/703/cmdline" dev="proc" ino=32311 scontext=u:r:kernel:s0 tcontext=u:r:hal_health_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:825): avc: denied { search } for comm="pidof" name="704" dev="proc" ino=32307 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_c2:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:826): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=32312 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_c2:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:827): avc: denied { open } for comm="pidof" path="/proc/704/cmdline" dev="proc" ino=32312 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_c2:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:828): avc: denied { search } for comm="pidof" name="714" dev="proc" ino=32360 scontext=u:r:kernel:s0 tcontext=u:r:hal_thermal_default:s0 tclass=dir permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:829): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=33415 scontext=u:r:kernel:s0 tcontext=u:r:hal_thermal_default:s0 tclass=file permissive=1
11-07 17:03:31.240   715   715 I auditd  : type=1400 audit(0.0:830): avc: denied { open } for comm="pidof" path="/proc/714/cmdline" dev="proc" ino=33415 scontext=u:r:kernel:s0 tcontext=u:r:hal_thermal_default:s0 tclass=file permissive=1
11-07 17:03:31.272   721   721 I auditd  : type=1400 audit(0.0:831): avc: denied { getattr } for comm="sh" path="/vendor/bin/toybox_vendor" dev="dm-10" ino=553797 scontext=u:r:kernel:s0 tcontext=u:object_r:vendor_toolbox_exec:s0 tclass=file permissive=1
11-07 17:03:31.272   721   721 I auditd  : type=1400 audit(0.0:832): avc: denied { execute } for comm="sh" name="toybox_vendor" dev="dm-10" ino=553797 scontext=u:r:kernel:s0 tcontext=u:object_r:vendor_toolbox_exec:s0 tclass=file permissive=1
11-07 17:03:31.272   721   721 I auditd  : type=1400 audit(0.0:833): avc: denied { open } for comm="sh" path="/vendor/bin/toybox_vendor" dev="dm-10" ino=553797 scontext=u:r:kernel:s0 tcontext=u:object_r:vendor_toolbox_exec:s0 tclass=file permissive=1
11-07 17:03:31.272   721   721 I auditd  : type=1400 audit(0.0:834): avc: denied { execute_no_trans } for comm="sh" path="/vendor/bin/toybox_vendor" dev="dm-10" ino=553797 scontext=u:r:kernel:s0 tcontext=u:object_r:vendor_toolbox_exec:s0 tclass=file permissive=1
11-07 17:03:31.272   721   721 I auditd  : type=1400 audit(0.0:835): avc: denied { map } for comm="pidof" path="/vendor/bin/toybox_vendor" dev="dm-10" ino=553797 scontext=u:r:kernel:s0 tcontext=u:object_r:vendor_toolbox_exec:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:836): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27022 scontext=u:r:kernel:s0 tcontext=u:r:ueventd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:837): avc: denied { open } for comm="pidof" path="/proc/328/cmdline" dev="proc" ino=27022 scontext=u:r:kernel:s0 tcontext=u:r:ueventd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:838): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=25827 scontext=u:r:kernel:s0 tcontext=u:r:vndservicemanager:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:839): avc: denied { open } for comm="pidof" path="/proc/412/cmdline" dev="proc" ino=25827 scontext=u:r:kernel:s0 tcontext=u:r:vndservicemanager:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:840): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=25854 scontext=u:r:kernel:s0 tcontext=u:r:carwatchdogd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:841): avc: denied { open } for comm="pidof" path="/proc/423/cmdline" dev="proc" ino=25854 scontext=u:r:kernel:s0 tcontext=u:r:carwatchdogd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:842): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=10643 scontext=u:r:kernel:s0 tcontext=u:r:vold:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:843): avc: denied { open } for comm="pidof" path="/proc/427/cmdline" dev="proc" ino=10643 scontext=u:r:kernel:s0 tcontext=u:r:vold:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:844): avc: denied { search } for comm="pidof" name="526" dev="proc" ino=27446 scontext=u:r:kernel:s0 tcontext=u:r:vstRvcService:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:845): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=28069 scontext=u:r:kernel:s0 tcontext=u:r:vstRvcService:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:846): avc: denied { open } for comm="pidof" path="/proc/526/cmdline" dev="proc" ino=28069 scontext=u:r:kernel:s0 tcontext=u:r:vstRvcService:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:847): avc: denied { search } for comm="pidof" name="527" dev="proc" ino=28066 scontext=u:r:kernel:s0 tcontext=u:r:wmt_loader:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:848): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=28070 scontext=u:r:kernel:s0 tcontext=u:r:wmt_loader:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:849): avc: denied { open } for comm="pidof" path="/proc/527/cmdline" dev="proc" ino=28070 scontext=u:r:kernel:s0 tcontext=u:r:wmt_loader:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:850): avc: denied { search } for comm="pidof" name="539" dev="proc" ino=28109 scontext=u:r:kernel:s0 tcontext=u:r:vsomeipd:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:851): avc: denied { search } for comm="pidof" name="655" dev="proc" ino=28619 scontext=u:r:kernel:s0 tcontext=u:r:su:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:852): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=31306 scontext=u:r:kernel:s0 tcontext=u:r:su:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:853): avc: denied { open } for comm="pidof" path="/proc/655/cmdline" dev="proc" ino=31306 scontext=u:r:kernel:s0 tcontext=u:r:su:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:854): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=34820 scontext=u:r:kernel:s0 tcontext=u:r:bpfloader:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:855): avc: denied { open } for comm="pidof" path="/proc/656/cmdline" dev="proc" ino=34820 scontext=u:r:kernel:s0 tcontext=u:r:bpfloader:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:856): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=33139 scontext=u:r:kernel:s0 tcontext=u:r:statsd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:857): avc: denied { open } for comm="pidof" path="/proc/660/cmdline" dev="proc" ino=33139 scontext=u:r:kernel:s0 tcontext=u:r:statsd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:858): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=33140 scontext=u:r:kernel:s0 tcontext=u:r:netd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:859): avc: denied { open } for comm="pidof" path="/proc/661/cmdline" dev="proc" ino=33140 scontext=u:r:kernel:s0 tcontext=u:r:netd:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:860): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=33141 scontext=u:r:kernel:s0 tcontext=u:r:zygote:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:861): avc: denied { open } for comm="pidof" path="/proc/662/cmdline" dev="proc" ino=33141 scontext=u:r:kernel:s0 tcontext=u:r:zygote:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:862): avc: denied { search } for comm="pidof" name="671" dev="proc" ino=33172 scontext=u:r:kernel:s0 tcontext=u:r:aawppd:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:863): avc: denied { search } for comm="pidof" name="672" dev="proc" ino=34146 scontext=u:r:kernel:s0 tcontext=u:r:hal_allocator_default:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:864): avc: denied { search } for comm="pidof" name="673" dev="proc" ino=34867 scontext=u:r:kernel:s0 tcontext=u:r:Someip_cli_listener:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:865): avc: denied { search } for comm="pidof" name="674" dev="proc" ino=33186 scontext=u:r:kernel:s0 tcontext=u:r:toolbox:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:866): avc: denied { search } for comm="pidof" name="676" dev="proc" ino=31411 scontext=u:r:kernel:s0 tcontext=u:r:hal_audio_default:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:867): avc: denied { search } for comm="pidof" name="677" dev="proc" ino=34901 scontext=u:r:kernel:s0 tcontext=u:r:hal_can_socketcan:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:868): avc: denied { search } for comm="pidof" name="678" dev="proc" ino=31430 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_bluetooth:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:869): avc: denied { search } for comm="pidof" name="680" dev="proc" ino=30664 scontext=u:r:kernel:s0 tcontext=u:r:hal_broadcastradio_default:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:870): avc: denied { search } for comm="pidof" name="684" dev="proc" ino=33221 scontext=u:r:kernel:s0 tcontext=u:r:hal_drm_clearkey_aidl:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:871): avc: denied { search } for comm="pidof" name="689" dev="proc" ino=33262 scontext=u:r:kernel:s0 tcontext=u:r:hal_drm_widevine:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:872): avc: denied { search } for comm="pidof" name="698" dev="proc" ino=34992 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_gnss:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:873): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=32308 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_gnss:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:874): avc: denied { open } for comm="pidof" path="/proc/698/cmdline" dev="proc" ino=32308 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_gnss:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:875): avc: denied { search } for comm="pidof" name="700" dev="proc" ino=34996 scontext=u:r:kernel:s0 tcontext=u:r:hal_graphics_allocator_default:s0 tclass=dir permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:876): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=32309 scontext=u:r:kernel:s0 tcontext=u:r:hal_graphics_allocator_default:s0 tclass=file permissive=1
11-07 17:03:31.288   721   721 I auditd  : type=1400 audit(0.0:877): avc: denied { open } for comm="pidof" path="/proc/700/cmdline" dev="proc" ino=32309 scontext=u:r:kernel:s0 tcontext=u:r:hal_graphics_allocator_default:s0 tclass=file permissive=1
11-07 17:03:31.292   721   721 I auditd  : type=1400 audit(0.0:878): avc: denied { search } for comm="pidof" name="719" dev="proc" ino=33412 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_usb:s0 tclass=dir permissive=1
11-07 17:03:31.292   721   721 I auditd  : type=1400 audit(0.0:879): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=33416 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_usb:s0 tclass=file permissive=1
11-07 17:03:31.292   721   721 I auditd  : type=1400 audit(0.0:880): avc: denied { open } for comm="pidof" path="/proc/719/cmdline" dev="proc" ino=33416 scontext=u:r:kernel:s0 tcontext=u:r:mtk_hal_usb:s0 tclass=file permissive=1
11-07 17:03:31.292   721   721 I auditd  : type=1400 audit(0.0:881): avc: denied { search } for comm="pidof" name="720" dev="proc" ino=33439 scontext=u:r:kernel:s0 tcontext=u:r:hal_audiocontrol_default:s0 tclass=dir permissive=1
11-07 17:03:31.292   721   721 I auditd  : type=1400 audit(0.0:882): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=33443 scontext=u:r:kernel:s0 tcontext=u:r:hal_audiocontrol_default:s0 tclass=file permissive=1
11-07 17:03:31.292   721   721 I auditd  : type=1400 audit(0.0:883): avc: denied { open } for comm="pidof" path="/proc/720/cmdline" dev="proc" ino=33443 scontext=u:r:kernel:s0 tcontext=u:r:hal_audiocontrol_default:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:884): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27021 scontext=u:r:kernel:s0 tcontext=u:r:vendor_init:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:885): avc: denied { open } for comm="pidof" path="/proc/326/cmdline" dev="proc" ino=27021 scontext=u:r:kernel:s0 tcontext=u:r:vendor_init:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:886): avc: denied { search } for comm="pidof" name="328" dev="proc" ino=422 scontext=u:r:kernel:s0 tcontext=u:r:ueventd:s0 tclass=dir permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:887): avc: denied { search } for comm="pidof" name="408" dev="proc" ino=25039 scontext=u:r:kernel:s0 tcontext=u:r:logd:s0 tclass=dir permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:888): avc: denied { search } for comm="pidof" name="409" dev="proc" ino=27282 scontext=u:r:kernel:s0 tcontext=u:r:lmkd:s0 tclass=dir permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:889): avc: denied { search } for comm="pidof" name="423" dev="proc" ino=25852 scontext=u:r:kernel:s0 tcontext=u:r:carwatchdogd:s0 tclass=dir permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:890): avc: denied { search } for comm="pidof" name="427" dev="proc" ino=10641 scontext=u:r:kernel:s0 tcontext=u:r:vold:s0 tclass=dir permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:891): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27471 scontext=u:r:kernel:s0 tcontext=u:r:mtk_wmt_launcher:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:892): avc: denied { open } for comm="pidof" path="/proc/528/cmdline" dev="proc" ino=27471 scontext=u:r:kernel:s0 tcontext=u:r:mtk_wmt_launcher:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:893): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=30866 scontext=u:r:kernel:s0 tcontext=u:r:system_suspend:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:894): avc: denied { open } for comm="pidof" path="/proc/529/cmdline" dev="proc" ino=30866 scontext=u:r:kernel:s0 tcontext=u:r:system_suspend:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:895): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27492 scontext=u:r:kernel:s0 tcontext=u:r:keystore:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:896): avc: denied { open } for comm="pidof" path="/proc/532/cmdline" dev="proc" ino=27492 scontext=u:r:kernel:s0 tcontext=u:r:keystore:s0 tclass=file permissive=1
11-07 17:03:31.336   729   729 I auditd  : type=1400 audit(0.0:897): avc: denied { read } for comm="pidof" name="cmdline" dev="proc" ino=27493 scontext=u:r:kernel:s0 tcontext=u:r:hal_bootctl_default:s0 tclass=file permissive=1
